999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	60	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	61	999
999	999	999	999	999	999	999	999	999	999	999	999	62	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	63	64	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	66	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	52	53	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	71	999	999	999
999	-15	-15	-15	-15	999	-15	-15	-15	999	999	999	999	-15	999	999	999	-15	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-35	-35	-35	-35	-35	999	-35	-35	-35	-35	-35	-35	999	999	999	-35	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-36	-36	-36	-36	-36	999	-36	-36	-36	-36	-36	-36	999	999	999	-36	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	72	73	999	999	999	999	999	999	999	999	999	999	999	999	74	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-30	-30	-30	75	76	999	-30	-30	-30	-30	-30	-30	999	999	999	-30	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-33	-33	-33	-33	-33	999	-33	-33	-33	-33	-33	-33	999	999	999	-33	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-8	999	-8	-8	-8	-8	-8	999	-8	-8	-8	-8	-8	-8	999	999	999	-8	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-9	999	-9	-9	-9	-9	-9	999	-9	-9	-9	-9	-9	-9	999	999	999	-9	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	78	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	72	73	999	999	999	80	81	82	83	84	85	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	86	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	87	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-22	-22	-22	-22	999	-22	-22	-22	999	999	999	999	-22	999	999	999	-22	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-23	-23	-23	-23	999	-23	-23	-23	999	999	999	999	-23	999	999	999	-23	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-25	-25	-25	-25	999	-25	-25	-25	999	999	999	999	-25	999	999	999	-25	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	88	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	89	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	90	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	91	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-48	999	999	999	999	999	999	999	999	999	999	999	92	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-46	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	93	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	94	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	72	73	999	999	999	999	999	999	999	999	999	999	999	999	95	999
999	999	999	999	999	999	999	999	999	999	999	96	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-19	-19	-19	-19	999	-19	-19	-19	999	999	999	999	-19	999	999	999	-19	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	101	72	73	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	102	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	36	52	53	999	999	999	999	54	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	-42	-42	-42	999	999	999	999	-42	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	-43	-43	-43	999	999	999	999	-43	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	-38	-38	-38	999	999	999	999	-38	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	-39	-39	-39	999	999	999	999	-39	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	-40	-40	-40	999	999	999	999	-40	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	-41	-41	-41	999	999	999	999	-41	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	104	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	105	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	106	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	-7	999	999	999	-7	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	999	999	999	-6	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	107	999
999	999	999	999	999	999	999	999	999	999	999	999	999	66	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
-44	999	999	999	999	999	999	999	999	-44	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	109	999
999	-18	-18	-18	-18	999	-18	-18	-18	999	999	999	999	-18	999	999	999	-18	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	110	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-28	-28	-28	75	76	999	-28	-28	-28	-28	-28	-28	999	999	999	-28	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-29	-29	-29	75	76	999	-29	-29	-29	-29	-29	-29	999	999	999	-29	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-32	-32	-32	-32	-32	999	-32	-32	-32	-32	-32	-32	999	999	999	-32	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-31	-31	-31	-31	-31	999	-31	-31	-31	-31	-31	-31	999	999	999	-31	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-34	-34	-34	-34	-34	999	-34	-34	-34	-34	-34	-34	999	999	999	-34	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	111	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-37	72	73	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-24	-24	-24	-24	999	-24	-24	-24	999	999	999	999	-24	999	999	999	-24	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-47	-47	-47	-47	999	-47	-47	-47	999	999	999	999	-47	999	999	999	-47	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	-49	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-16	-16	-16	-16	999	-16	-16	-16	999	999	999	999	-16	999	999	999	-16	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	114	999
999	-20	-20	-20	-20	999	-20	-20	-20	999	999	999	999	-20	999	999	999	-20	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	115	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	116	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-17	-17	-17	-17	999	-17	-17	-17	999	999	999	999	-17	999	999	999	-17	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-26	-26	-26	-26	117	-26	-26	-26	999	999	999	999	-26	999	999	999	-26	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-21	-21	-21	-21	999	-21	-21	-21	999	999	999	999	-21	999	999	999	-21	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	118	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	13	14	15	22	999	23	24	25	999	999	999	999	26	999	999	999	120	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
999	-27	-27	-27	-27	999	-27	-27	-27	999	999	999	999	-27	999	999	999	-27	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999	999
